ID,X1,X2,X3,X4,X5,Y
16931,-68,-44,-42,-45,-46,169
16932,-68,-44,-42,-45,-46,169
16933,-67,-44,-41,-45,-49,169
16934,-65,-50,-41,-45,-44,169
16935,-64,-46,-42,-45,-45,169
16936,-64,-46,-42,-45,-45,169
16937,-64,-53,-42,-45,-49,169
16938,-64,-53,-42,-45,-49,169
16939,-56,-48,-41,-43,-46,169
16940,-56,-48,-41,-43,-46,169
16941,-66,-49,-45,-42,-52,169
16942,-66,-49,-45,-42,-52,169
16943,-66,-50,-44,-42,-50,169
16944,-60,-49,-46,-41,-47,169
16945,-60,-49,-46,-41,-47,169
16946,-61,-49,-46,-41,-48,169
16947,-61,-49,-46,-41,-48,169
16948,-62,-44,-45,-43,-49,169
16949,-62,-44,-47,-43,-49,169
16950,-62,-44,-47,-43,-49,169
16951,-62,-44,-47,-40,-50,169
16952,-62,-44,-47,-40,-50,169
16953,-65,-49,-43,-44,-47,169
16954,-65,-48,-42,-45,-47,169
16955,-65,-48,-42,-45,-47,169
16956,-65,-49,-42,-40,-47,169
16957,-65,-49,-42,-40,-47,169
16958,-64,-49,-44,-40,-47,169
16959,-64,-49,-42,-41,-49,169
16960,-64,-49,-42,-41,-49,169
16961,-66,-49,-42,-44,-49,169
16962,-66,-49,-42,-44,-49,169
16963,-65,-50,-43,-40,-51,169
16964,-63,-49,-43,-41,-51,169
16965,-63,-49,-43,-41,-51,169
16966,-63,-50,-43,-41,-50,169
16967,-63,-50,-43,-41,-50,169
16968,-62,-49,-43,-41,-52,169
16969,-62,-48,-43,-40,-50,169
16970,-62,-48,-43,-40,-50,169
16971,-61,-48,-43,-41,-51,169
16972,-62,-48,-42,-43,-50,169
16973,-62,-48,-42,-43,-50,169
16974,-61,-47,-42,-43,-51,169
16975,-60,-47,-42,-43,-51,169
16976,-60,-47,-42,-43,-51,169
16977,-62,-48,-40,-44,-50,169
16978,-62,-48,-40,-44,-50,169
16979,-61,-46,-40,-44,-50,169
16980,-61,-46,-40,-44,-50,169
16981,-61,-48,-41,-43,-49,169
16982,-61,-48,-41,-43,-49,169
16983,-60,-47,-42,-43,-50,169
16984,-60,-47,-42,-43,-50,169
16985,-61,-49,-43,-42,-50,169
16986,-57,-50,-39,-43,-50,169
16987,-57,-50,-39,-43,-50,169
16988,-60,-48,-42,-43,-51,169
16989,-59,-47,-46,-51,-42,169
16990,-59,-47,-46,-51,-42,169
16991,-58,-46,-43,-51,-43,169
16992,-58,-46,-43,-51,-43,169
16993,-56,-46,-41,-49,-41,169
16994,-56,-46,-41,-49,-41,169
16995,-59,-45,-45,-49,-42,169
16996,-59,-45,-45,-49,-42,169
16997,-57,-47,-45,-50,-42,169
16998,-57,-47,-45,-50,-42,169
16999,-56,-47,-43,-48,-42,169
17000,-64,-49,-44,-40,-47,169
17001,-69,-47,-38,-44,-50,170
17002,-67,-47,-39,-44,-50,170
17003,-64,-49,-40,-46,-54,170
17004,-65,-48,-40,-47,-53,170
17005,-67,-50,-41,-48,-55,170
17006,-67,-50,-42,-48,-55,170
17007,-66,-50,-39,-42,-50,170
17008,-63,-56,-42,-46,-51,170
17009,-63,-56,-42,-46,-51,170
17010,-64,-56,-41,-46,-49,170
17011,-64,-56,-41,-46,-49,170
17012,-65,-58,-41,-46,-51,170
17013,-65,-58,-41,-46,-51,170
17014,-66,-57,-41,-46,-53,170
17015,-66,-57,-41,-46,-53,170
17016,-66,-57,-40,-46,-53,170
17017,-66,-57,-40,-46,-53,170
17018,-63,-58,-38,-49,-59,170
17019,-60,-56,-42,-49,-56,170
17020,-62,-56,-38,-48,-55,170
17021,-62,-56,-38,-48,-55,170
17022,-64,-54,-37,-48,-56,170
17023,-64,-54,-37,-48,-56,170
17024,-62,-54,-43,-45,-46,170
17025,-62,-54,-43,-45,-46,170
17026,-59,-52,-43,-45,-47,170
17027,-58,-50,-41,-43,-48,170
17028,-55,-50,-42,-44,-41,170
17029,-55,-50,-42,-44,-41,170
17030,-56,-51,-38,-41,-42,170
17031,-56,-51,-38,-41,-42,170
17032,-59,-48,-42,-42,-43,170
17033,-59,-48,-42,-42,-43,170
17034,-58,-48,-42,-42,-41,170
17035,-58,-48,-42,-42,-41,170
17036,-59,-47,-41,-42,-42,170
17037,-59,-47,-41,-42,-42,170
17038,-57,-50,-42,-41,-42,170
17039,-57,-50,-42,-41,-42,170
17040,-60,-55,-41,-43,-49,170
17041,-59,-56,-41,-44,-47,170
17042,-59,-56,-41,-44,-47,170
17043,-59,-56,-41,-42,-48,170
17044,-59,-56,-40,-43,-47,170
17045,-59,-56,-40,-43,-47,170
17046,-59,-59,-39,-44,-48,170
17047,-59,-59,-39,-44,-48,170
17048,-59,-61,-37,-44,-48,170
17049,-59,-61,-37,-44,-48,170
17050,-58,-59,-36,-45,-50,170
17051,-58,-59,-36,-45,-50,170
17052,-59,-57,-38,-45,-50,170
17053,-59,-57,-38,-45,-50,170
17054,-58,-60,-39,-45,-49,170
17055,-58,-60,-39,-45,-49,170
17056,-59,-61,-37,-45,-49,170
17057,-59,-61,-37,-45,-49,170
17058,-59,-58,-39,-45,-49,170
17059,-59,-58,-39,-45,-49,170
17060,-59,-58,-39,-45,-49,170
17061,-59,-58,-39,-45,-49,170
17062,-58,-57,-39,-45,-50,170
17063,-58,-57,-39,-45,-50,170
17064,-58,-58,-37,-45,-50,170
17065,-58,-57,-38,-44,-51,170
17066,-60,-59,-38,-44,-53,170
17067,-60,-59,-38,-44,-53,170
17068,-58,-54,-38,-44,-46,170
17069,-58,-54,-38,-44,-46,170
17070,-62,-58,-37,-45,-46,170
17071,-62,-58,-37,-45,-46,170
17072,-62,-59,-38,-44,-46,170
17073,-62,-59,-38,-44,-46,170
17074,-60,-59,-37,-45,-46,170
17075,-60,-59,-37,-45,-46,170
17076,-59,-59,-38,-45,-48,170
17077,-59,-59,-38,-45,-48,170
17078,-58,-60,-38,-44,-51,170
17079,-58,-60,-38,-44,-51,170
17080,-59,-53,-37,-43,-48,170
17081,-58,-51,-37,-43,-48,170
17082,-59,-50,-39,-41,-47,170
17083,-61,-54,-38,-43,-46,170
17084,-62,-51,-38,-41,-48,170
17085,-58,-50,-40,-44,-50,170
17086,-60,-54,-37,-41,-49,170
17087,-62,-50,-40,-43,-48,170
17088,-61,-51,-37,-43,-49,170
17089,-61,-52,-38,-42,-49,170
17090,-60,-52,-37,-41,-48,170
17091,-61,-53,-37,-45,-50,170
17092,-58,-51,-39,-45,-49,170
17093,-61,-54,-38,-42,-48,170
17094,-61,-52,-38,-44,-48,170
17095,-61,-50,-40,-41,-48,170
17096,-58,-53,-38,-42,-49,170
17097,-58,-51,-40,-44,-50,170
17098,-58,-53,-39,-41,-47,170
17099,-62,-51,-37,-42,-47,170
17100,-58,-53,-37,-44,-48,170
17101,-54,-54,-54,-52,-40,171
17102,-50,-51,-54,-56,-39,171
17103,-50,-53,-53,-49,-41,171
17104,-49,-51,-53,-46,-38,171
17105,-51,-52,-52,-54,-41,171
17106,-51,-52,-52,-54,-41,171
17107,-51,-56,-55,-51,-39,171
17108,-51,-56,-55,-51,-39,171
17109,-51,-55,-59,-57,-38,171
17110,-51,-56,-54,-55,-39,171
17111,-51,-56,-54,-55,-39,171
17112,-49,-55,-55,-55,-41,171
17113,-49,-55,-55,-55,-41,171
17114,-49,-56,-53,-54,-42,171
17115,-48,-56,-53,-55,-39,171
17116,-48,-56,-53,-55,-39,171
17117,-50,-54,-55,-54,-40,171
17118,-50,-53,-56,-53,-42,171
17119,-50,-53,-56,-53,-42,171
17120,-49,-52,-55,-55,-43,171
17121,-49,-53,-53,-56,-41,171
17122,-50,-50,-55,-53,-44,171
17123,-50,-52,-54,-56,-42,171
17124,-51,-49,-54,-56,-40,171
17125,-52,-52,-55,-55,-42,171
17126,-51,-49,-55,-56,-42,171
17127,-50,-49,-55,-55,-41,171
17128,-54,-50,-51,-48,-37,171
17129,-55,-49,-50,-48,-40,171
17130,-55,-49,-50,-48,-40,171
17131,-55,-50,-50,-49,-39,171
17132,-55,-50,-50,-49,-39,171
17133,-56,-50,-51,-49,-39,171
17134,-56,-50,-51,-49,-39,171
17135,-55,-49,-49,-49,-39,171
17136,-55,-49,-49,-49,-39,171
17137,-55,-49,-51,-45,-39,171
17138,-55,-49,-51,-45,-39,171
17139,-53,-49,-50,-47,-39,171
17140,-53,-49,-50,-47,-39,171
17141,-54,-49,-51,-48,-39,171
17142,-53,-48,-50,-49,-40,171
17143,-53,-48,-50,-49,-40,171
17144,-54,-49,-50,-48,-40,171
17145,-54,-49,-50,-48,-40,171
17146,-55,-48,-51,-49,-41,171
17147,-55,-48,-51,-49,-41,171
17148,-55,-48,-51,-46,-39,171
17149,-55,-48,-51,-46,-39,171
17150,-54,-50,-50,-49,-39,171
17151,-54,-50,-50,-49,-39,171
17152,-54,-49,-50,-50,-39,171
17153,-54,-49,-50,-50,-39,171
17154,-54,-49,-49,-51,-39,171
17155,-54,-49,-49,-51,-39,171
17156,-55,-50,-52,-51,-38,171
17157,-55,-50,-52,-51,-38,171
17158,-54,-49,-50,-51,-39,171
17159,-54,-49,-50,-51,-39,171
17160,-54,-49,-50,-48,-38,171
17161,-60,-48,-54,-50,-35,171
17162,-61,-48,-55,-51,-34,171
17163,-61,-48,-54,-49,-35,171
17164,-61,-48,-54,-49,-35,171
17165,-61,-48,-54,-50,-35,171
17166,-61,-48,-54,-50,-35,171
17167,-61,-48,-55,-47,-35,171
17168,-61,-48,-55,-47,-35,171
17169,-61,-46,-58,-53,-33,171
17170,-58,-49,-58,-52,-34,171
17171,-58,-49,-58,-52,-34,171
17172,-57,-48,-57,-52,-35,171
17173,-57,-48,-57,-52,-35,171
17174,-56,-48,-58,-52,-35,171
17175,-55,-47,-58,-51,-35,171
17176,-55,-47,-58,-51,-35,171
17177,-54,-48,-57,-52,-35,171
17178,-54,-48,-57,-52,-35,171
17179,-56,-47,-57,-53,-35,171
17180,-56,-47,-57,-53,-35,171
17181,-58,-47,-55,-51,-36,171
17182,-58,-48,-57,-50,-37,171
17183,-58,-48,-57,-50,-37,171
17184,-58,-48,-57,-49,-37,171
17185,-58,-47,-56,-50,-37,171
17186,-58,-47,-56,-50,-37,171
17187,-58,-48,-55,-51,-37,171
17188,-58,-48,-55,-51,-37,171
17189,-57,-47,-54,-49,-36,171
17190,-57,-47,-54,-49,-36,171
17191,-57,-47,-53,-49,-36,171
17192,-57,-47,-53,-49,-36,171
17193,-60,-47,-57,-49,-36,171
17194,-60,-47,-57,-49,-36,171
17195,-58,-47,-55,-49,-37,171
17196,-58,-47,-55,-49,-37,171
17197,-59,-47,-55,-49,-37,171
17198,-59,-47,-55,-49,-37,171
17199,-58,-47,-54,-49,-36,171
17200,-58,-47,-54,-49,-36,171
17201,-63,-48,-55,-54,-37,172
17202,-63,-47,-57,-53,-37,172
17203,-64,-46,-57,-56,-38,172
17204,-61,-45,-60,-59,-38,172
17205,-61,-44,-58,-58,-38,172
17206,-61,-44,-58,-58,-38,172
17207,-63,-46,-58,-57,-38,172
17208,-62,-44,-56,-57,-39,172
17209,-65,-44,-56,-52,-40,172
17210,-65,-44,-56,-52,-40,172
17211,-59,-44,-56,-46,-41,172
17212,-59,-44,-56,-46,-41,172
17213,-59,-44,-55,-55,-40,172
17214,-59,-44,-55,-55,-40,172
17215,-65,-45,-55,-57,-41,172
17216,-65,-45,-55,-57,-41,172
17217,-63,-44,-57,-52,-42,172
17218,-63,-44,-57,-52,-42,172
17219,-63,-45,-57,-50,-42,172
17220,-63,-45,-57,-50,-42,172
17221,-63,-45,-55,-57,-41,172
17222,-63,-45,-55,-57,-41,172
17223,-60,-45,-53,-51,-42,172
17224,-62,-45,-55,-54,-39,172
17225,-62,-45,-55,-54,-39,172
17226,-54,-53,-61,-49,-36,172
17227,-56,-49,-66,-45,-35,172
17228,-56,-49,-66,-45,-35,172
17229,-56,-49,-66,-46,-34,172
17230,-56,-49,-66,-46,-34,172
17231,-58,-49,-65,-45,-35,172
17232,-58,-49,-66,-45,-35,172
17233,-58,-49,-66,-45,-34,172
17234,-58,-49,-66,-45,-34,172
17235,-56,-49,-66,-45,-34,172
17236,-56,-49,-66,-45,-34,172
17237,-57,-49,-66,-45,-34,172
17238,-56,-49,-63,-45,-34,172
17239,-56,-48,-63,-45,-34,172
17240,-56,-48,-63,-45,-34,172
17241,-56,-49,-64,-45,-35,172
17242,-56,-49,-62,-46,-35,172
17243,-56,-49,-62,-46,-35,172
17244,-54,-49,-60,-45,-35,172
17245,-57,-49,-63,-46,-35,172
17246,-58,-49,-60,-46,-37,172
17247,-57,-49,-60,-46,-35,172
17248,-57,-49,-60,-46,-35,172
17249,-56,-49,-60,-45,-35,172
17250,-59,-49,-61,-46,-36,172
17251,-57,-49,-61,-46,-36,172
17252,-62,-49,-57,-45,-33,172
17253,-56,-52,-56,-55,-35,172
17254,-56,-52,-56,-55,-35,172
17255,-54,-51,-53,-47,-34,172
17256,-54,-51,-53,-47,-34,172
17257,-57,-51,-53,-45,-34,172
17258,-57,-51,-53,-45,-34,172
17259,-55,-51,-54,-45,-34,172
17260,-56,-50,-53,-48,-34,172
17261,-56,-50,-53,-48,-34,172
17262,-56,-52,-54,-47,-35,172
17263,-56,-51,-53,-46,-34,172
17264,-56,-51,-53,-46,-34,172
17265,-57,-51,-53,-45,-34,172
17266,-57,-51,-53,-45,-34,172
17267,-56,-50,-53,-46,-34,172
17268,-56,-50,-53,-46,-34,172
17269,-56,-50,-53,-47,-34,172
17270,-56,-50,-53,-47,-34,172
17271,-57,-50,-55,-47,-34,172
17272,-57,-50,-55,-47,-34,172
17273,-57,-51,-55,-49,-34,172
17274,-58,-51,-55,-52,-34,172
17275,-58,-51,-55,-52,-34,172
17276,-57,-50,-53,-56,-35,172
17277,-57,-50,-53,-56,-35,172
17278,-60,-50,-53,-51,-35,172
17279,-60,-50,-53,-51,-35,172
17280,-58,-51,-54,-53,-35,172
17281,-58,-51,-54,-53,-35,172
17282,-61,-51,-57,-49,-34,172
17283,-61,-51,-57,-49,-34,172
17284,-58,-51,-54,-54,-34,172
17285,-58,-51,-54,-54,-34,172
17286,-57,-50,-55,-54,-35,172
17287,-57,-50,-55,-54,-35,172
17288,-58,-51,-54,-54,-35,172
17289,-58,-51,-54,-54,-35,172
17290,-59,-51,-56,-51,-35,172
17291,-57,-51,-59,-53,-34,172
17292,-57,-51,-59,-53,-34,172
17293,-59,-51,-56,-49,-34,172
17294,-59,-51,-56,-49,-34,172
17295,-58,-51,-55,-50,-35,172
17296,-58,-51,-55,-50,-35,172
17297,-58,-50,-54,-48,-34,172
17298,-58,-50,-54,-48,-34,172
17299,-58,-50,-53,-48,-35,172
17300,-58,-50,-53,-48,-35,172
17301,-53,-48,-65,-54,-39,173
17302,-55,-51,-65,-58,-40,173
17303,-55,-52,-64,-59,-40,173
17304,-55,-52,-64,-59,-40,173
17305,-55,-49,-67,-57,-40,173
17306,-55,-49,-67,-57,-40,173
17307,-54,-49,-66,-58,-40,173
17308,-54,-49,-66,-58,-40,173
17309,-54,-49,-66,-59,-40,173
17310,-54,-50,-68,-58,-40,173
17311,-54,-50,-68,-57,-40,173
17312,-54,-50,-68,-57,-40,173
17313,-57,-50,-65,-57,-40,173
17314,-57,-50,-65,-57,-40,173
17315,-58,-50,-67,-57,-40,173
17316,-58,-50,-67,-57,-40,173
17317,-56,-52,-64,-58,-40,173
17318,-59,-56,-64,-57,-40,173
17319,-59,-56,-64,-57,-40,173
17320,-57,-50,-64,-51,-36,173
17321,-58,-51,-65,-49,-37,173
17322,-58,-51,-65,-49,-37,173
17323,-58,-52,-68,-46,-35,173
17324,-60,-52,-64,-47,-36,173
17325,-60,-52,-64,-47,-36,173
17326,-61,-52,-64,-48,-36,173
17327,-61,-52,-64,-48,-36,173
17328,-63,-50,-64,-48,-36,173
17329,-63,-50,-64,-48,-36,173
17330,-63,-50,-64,-48,-36,173
17331,-63,-50,-64,-48,-36,173
17332,-66,-51,-63,-52,-38,173
17333,-66,-51,-63,-52,-38,173
17334,-65,-51,-63,-52,-38,173
17335,-65,-51,-63,-52,-38,173
17336,-66,-50,-63,-53,-38,173
17337,-64,-49,-62,-55,-38,173
17338,-64,-49,-62,-55,-38,173
17339,-60,-49,-62,-51,-37,173
17340,-60,-49,-62,-51,-37,173
17341,-64,-50,-63,-51,-37,173
17342,-64,-50,-63,-51,-37,173
17343,-64,-49,-60,-51,-37,173
17344,-64,-49,-60,-51,-37,173
17345,-63,-49,-64,-50,-37,173
17346,-66,-50,-61,-53,-37,173
17347,-66,-48,-59,-56,-38,173
17348,-66,-48,-59,-56,-38,173
17349,-61,-48,-61,-55,-38,173
17350,-61,-48,-61,-55,-38,173
17351,-63,-49,-62,-55,-37,173
17352,-63,-49,-62,-55,-37,173
17353,-67,-49,-61,-53,-37,173
17354,-65,-48,-61,-51,-37,173
17355,-65,-48,-61,-51,-37,173
17356,-66,-48,-60,-53,-37,173
17357,-58,-46,-53,-42,-37,173
17358,-58,-47,-54,-42,-36,173
17359,-58,-47,-54,-42,-36,173
17360,-59,-46,-55,-42,-37,173
17361,-59,-46,-55,-42,-37,173
17362,-56,-50,-56,-44,-36,173
17363,-56,-50,-56,-44,-36,173
17364,-56,-53,-56,-45,-35,173
17365,-57,-53,-56,-44,-36,173
17366,-57,-53,-57,-47,-35,173
17367,-57,-53,-57,-48,-35,173
17368,-57,-52,-55,-44,-35,173
17369,-57,-52,-55,-44,-35,173
17370,-57,-49,-59,-45,-36,173
17371,-57,-49,-59,-45,-36,173
17372,-57,-49,-56,-45,-36,173
17373,-57,-49,-56,-45,-36,173
17374,-54,-50,-58,-45,-36,173
17375,-54,-50,-58,-45,-36,173
17376,-57,-50,-59,-45,-37,173
17377,-58,-51,-57,-47,-35,173
17378,-58,-51,-57,-47,-35,173
17379,-57,-49,-57,-45,-36,173
17380,-57,-49,-57,-45,-36,173
17381,-58,-52,-57,-46,-36,173
17382,-57,-49,-59,-46,-36,173
17383,-55,-49,-58,-45,-36,173
17384,-55,-49,-58,-45,-36,173
17385,-55,-50,-58,-46,-36,173
17386,-55,-50,-58,-46,-36,173
17387,-57,-47,-61,-45,-37,173
17388,-58,-48,-58,-45,-37,173
17389,-58,-48,-58,-45,-37,173
17390,-57,-50,-55,-46,-37,173
17391,-57,-50,-55,-46,-37,173
17392,-58,-49,-55,-45,-37,173
17393,-58,-49,-55,-45,-37,173
17394,-58,-48,-55,-47,-36,173
17395,-58,-48,-55,-47,-36,173
17396,-59,-49,-57,-47,-37,173
17397,-59,-49,-57,-47,-37,173
17398,-59,-50,-56,-47,-36,173
17399,-57,-49,-54,-46,-37,173
17400,-61,-51,-56,-47,-37,173
17401,-61,-43,-61,-44,-38,174
17402,-67,-48,-62,-49,-40,174
17403,-67,-49,-64,-49,-41,174
17404,-67,-49,-64,-49,-41,174
17405,-66,-49,-63,-49,-41,174
17406,-66,-49,-63,-49,-41,174
17407,-66,-50,-62,-48,-41,174
17408,-66,-50,-62,-48,-41,174
17409,-70,-46,-62,-48,-41,174
17410,-70,-46,-62,-48,-41,174
17411,-70,-44,-61,-47,-41,174
17412,-72,-43,-59,-50,-37,174
17413,-67,-48,-55,-50,-35,174
17414,-67,-48,-55,-50,-35,174
17415,-66,-48,-55,-48,-36,174
17416,-66,-48,-55,-48,-36,174
17417,-66,-43,-56,-49,-36,174
17418,-66,-43,-56,-49,-36,174
17419,-70,-40,-55,-52,-37,174
17420,-70,-40,-55,-52,-37,174
17421,-72,-40,-56,-54,-37,174
17422,-72,-40,-57,-52,-37,174
17423,-71,-42,-57,-52,-37,174
17424,-71,-42,-57,-52,-37,174
17425,-71,-40,-59,-57,-36,174
17426,-71,-40,-59,-57,-36,174
17427,-71,-40,-58,-52,-37,174
17428,-70,-40,-56,-53,-37,174
17429,-70,-43,-57,-52,-37,174
17430,-69,-40,-57,-52,-37,174
17431,-69,-40,-57,-52,-37,174
17432,-71,-43,-58,-54,-37,174
17433,-71,-43,-58,-54,-37,174
17434,-70,-40,-57,-53,-36,174
17435,-71,-40,-57,-53,-36,174
17436,-70,-40,-56,-52,-36,174
17437,-70,-40,-56,-52,-36,174
17438,-67,-39,-57,-52,-37,174
17439,-67,-39,-57,-52,-37,174
17440,-70,-43,-56,-52,-37,174
17441,-70,-43,-56,-52,-37,174
17442,-69,-40,-56,-50,-37,174
17443,-70,-40,-56,-50,-37,174
17444,-69,-40,-55,-52,-37,174
17445,-69,-40,-55,-52,-37,174
17446,-71,-40,-56,-51,-37,174
17447,-71,-40,-56,-51,-37,174
17448,-70,-40,-57,-50,-36,174
17449,-71,-40,-57,-50,-36,174
17450,-64,-41,-55,-48,-36,174
17451,-64,-41,-55,-48,-36,174
17452,-64,-41,-56,-49,-37,174
17453,-64,-41,-56,-49,-37,174
17454,-67,-41,-56,-49,-35,174
17455,-67,-41,-56,-49,-35,174
17456,-65,-41,-56,-49,-36,174
17457,-67,-42,-56,-48,-37,174
17458,-66,-43,-59,-49,-36,174
17459,-69,-43,-59,-50,-35,174
17460,-70,-40,-55,-49,-35,174
17461,-68,-40,-56,-49,-38,174
17462,-66,-40,-56,-50,-35,174
17463,-66,-43,-56,-48,-37,174
17464,-69,-42,-55,-50,-37,174
17465,-70,-42,-58,-51,-38,174
17466,-69,-40,-58,-51,-35,174
17467,-70,-41,-55,-49,-35,174
17468,-69,-43,-57,-48,-36,174
17469,-65,-40,-57,-50,-35,174
17470,-69,-42,-58,-50,-37,174
17471,-67,-43,-58,-49,-35,174
17472,-69,-41,-57,-51,-35,174
17473,-69,-42,-57,-51,-36,174
17474,-67,-42,-59,-47,-37,174
17475,-68,-42,-59,-47,-37,174
17476,-68,-42,-56,-47,-36,174
17477,-66,-42,-59,-50,-37,174
17478,-68,-40,-56,-48,-35,174
17479,-69,-42,-58,-51,-35,174
17480,-65,-41,-58,-49,-35,174
17481,-70,-41,-59,-48,-35,174
17482,-70,-42,-56,-47,-36,174
17483,-66,-41,-59,-50,-35,174
17484,-70,-43,-57,-48,-35,174
